,baseline_sentimentr_roll100_stdscale,baseline_syuzhet_roll100_stdscale,baseline_bing_roll100_stdscale,baseline_sentiword_roll100_stdscale,baseline_senticnet_roll100_stdscale,baseline_nrc_roll100_stdscale,baseline_afinn_roll100_stdscale,baseline_vader_roll100_stdscale,baseline_textblob_roll100_stdscale,baseline_pattern_roll100_stdscale,baseline_stanza_roll100_stdscale,sentimentr_jockers_rinker_roll100_stdscale,sentimentr_jockers_roll100_stdscale,sentimentr_huliu_roll100_stdscale,sentimentr_senticnet_roll100_stdscale,sentimentr_sentiword_roll100_stdscale,sentimentr_nrc_roll100_stdscale,sentimentr_lmcd_roll100_stdscale,syuzhetr_syuzhet_roll100_stdscale,syuzhetr_bing_roll100_stdscale,syuzhetr_afinn_roll100_stdscale,syuzhetr_nrc_roll100_stdscale
3127,-0.22690170200787296,-0.25082879691475235,-0.5248013357585208,0.5663376451351748,-0.7061810565281456,0.12054645155197463,0.0839457340774081,-0.25610338889544676,-0.0010846635527058143,0.1912955929803588,-0.3796639855645693,-0.7508322577985889,-0.6907434403693792,-1.1692986295029344,-0.9289263187405662,0.5975097080561439,0.6036834170161212,-1.536378310217201,-0.6391980626587516,-0.9883174553380237,-0.8960253119232912,0.1576748214054549
3128,-0.23493990267250275,-0.2590265122638338,-0.5248013357585208,0.5592475551143984,-0.6984651017966029,0.09286086832524311,0.0839457340774081,-0.25610338889544676,-0.0010846635527058143,0.1912955929803588,-0.3659755017043307,-0.7241509308766306,-0.6624149944867097,-1.11128688075847,-0.8834115698290391,0.5679256926800587,0.6404616653004931,-1.5849336270924357,-0.6031492196704126,-0.9108275575217766,-0.8499306259780757,0.18238447763826035
3129,-0.23795422792173893,-0.26210065551973927,-0.5248013357585208,0.600901833986461,-0.6912913492894384,0.11811954812127692,0.07878129657320682,-0.27675436745205984,-0.060131049686237045,0.13787860546491099,-0.38337754556246073,-0.6981844517002291,-0.634845526061705,-1.0806438292375946,-0.7949860196698709,0.5845096153238769,0.6222611558246657,-1.5849336270924357,-0.5834862144040458,-0.9108275575217766,-0.8222738144109463,0.1576748214054549
3130,-0.22991602725710913,-0.23340865179795436,-0.48650189014936196,0.6753477792046161,-0.638280654890567,0.12241350473041185,0.14593999771782962,-0.21102381375357204,0.010531018965365853,0.2131437644469607,-0.40207484483182143,-0.6795504319152604,-0.6150611719102386,-1.1054123069592399,-0.7864479464618229,0.6110048753629433,0.7123491109478056,-1.5849336270924357,-0.5845786035855106,-0.9302000319758383,-0.794617002843817,0.18238447763826035
3131,-0.20982052559553466,-0.21291436342525089,-0.4787036253671176,0.6648898964239705,-0.674024293836147,0.17188100653479987,0.16822626323241832,-0.187903562924574,0.05525139665994242,0.23148194793697296,-0.4693955120542435,-0.6996037578663038,-0.6363524502875575,-1.154949270982584,-0.827537956423397,0.6176794345203579,0.6387926016387011,-1.7507815682943813,-0.6009644413074829,-0.9495725064299001,-0.8038359400328601,0.1576748214054549
3132,-0.19072979901703893,-0.19344478947118252,-0.49908058838494623,0.6914777340018834,-0.6269569699737346,0.19710123729955845,0.19801541313097587,-0.17254739207640843,0.08138668232560388,0.24642816008050514,-0.4472551937064711,-0.7306162566379479,-0.6692794443500549,-1.1989716630870977,-0.8704029684121412,0.6353344180018813,0.6043244864735055,-1.953902978277014,-0.6118883331221311,-0.9689449808839619,-0.8130548772219032,0.1576748214054549
3133,-0.08321886512761548,-0.08380034667721876,-0.36365684179105945,0.7393358416421256,-0.5340527042196145,0.3685993073099653,0.35400576142816753,-0.06397312171153849,0.14294979967138408,0.3360478770653125,-0.3700699638395974,-0.6753265073650963,-0.6105764917299087,-1.1397908134269685,-0.8006913147794256,0.6613567841906102,0.6922010207902757,-1.8842329184741893,-0.606426387214807,-0.9689449808839619,-0.8407116887890326,0.1576748214054549
3134,-0.0711615641306708,-0.07150377365359663,-0.3326814913294323,0.7149636571957059,-0.519872030658941,0.3257267455365356,0.35400576142816753,-0.06555787854306919,0.10739751425000033,0.2855466858081478,-0.43922051814985313,-0.6250961776208037,-0.5572452918989598,-1.1282029708323578,-0.7754192109170632,0.6002850070063341,0.6491307416493418,-1.9813920699395877,-0.5889481603113699,-0.9883174553380237,-0.8038359400328601,0.10825550893984408
3135,-0.035994436222915475,-0.056133057374069054,-0.2961570275371714,0.6298825769463859,-0.45003221337262306,0.33003757086195873,0.39295307243054567,-0.008684764189803301,0.041575313314260516,0.21846334384911426,-0.4765553283719265,-0.6379311172473531,-0.5708725711449109,-1.1282029708323578,-0.7734245970053366,0.6002850070063341,0.6491307416493418,-1.9813920699395877,-0.6020568304889478,-0.9883174553380237,-0.8222738144109463,0.10825550893984408
3136,-0.03800398638907296,-0.05818248621133934,-0.3158037772643899,0.578479424295755,-0.4816050659768291,0.3549753662543468,0.4089110870793903,0.017205739860203677,0.028991657253016508,0.18952500167071656,-0.4765553283719265,-0.6222037263904465,-0.5541742809111218,-1.1140974488494755,-0.7920002480908958,0.6266565304841183,0.6700757668340649,-1.9341672989718426,-0.5802090468596514,-0.9689449808839619,-0.7853980656547739,0.1329651651726495
3137,-0.054080387718332505,-0.07457791690950216,-0.3158037772643899,0.5430289741918718,-0.45537081988958283,0.326854992069369,0.4089110870793903,-0.012075406713078444,-0.029086755337342108,0.1479647354808235,-0.47548208443201895,-0.6194510527182315,-0.5512516763725965,-1.1444325193536926,-0.8168002485864312,0.6619937775765871,0.7186539331262646,-1.9341672989718426,-0.5878557711299051,-0.9883174553380237,-0.794617002843817,0.1329651651726495
3138,-0.08120931496145808,-0.10224520621265197,-0.34190451212708567,0.5416995823129761,-0.43211868603641906,0.30282132747523566,0.3855460638649904,-0.039126837279206926,-0.09852272416759267,0.085152959070386,-0.5192922193868619,-0.6086886303713682,-0.539824857162618,-1.1587326112074416,-0.8605382032312722,0.6192543621852509,0.7080369703270621,-1.982043482740904,-0.5736547117708625,-1.0076899297920854,-0.794617002843817,0.1329651651726495
3139,-0.10632869203842617,-0.12786306667853134,-0.36256466807270205,0.49782965030942045,-0.435872393743656,0.25216929907660746,0.36000273363456975,-0.07896688692768762,-0.12187508589663248,0.04783094964935906,-0.5030969068383598,-0.6466169373773374,-0.5800945932062035,-1.198521124483261,-0.9401181286004322,0.5387729654109975,0.628288161703039,-1.982043482740904,-0.6129807223035959,-1.0464348787002091,-0.794617002843817,0.058836196474232993
3140,-0.1615913216077559,-0.18422235970346595,-0.39763627496852955,0.4454136276558217,-0.49824650347891364,0.15437894044210737,0.3392660265346789,-0.12552065447098626,-0.12187508589663248,0.04783094964935906,-0.4735082915666522,-0.6466169373773374,-0.5800945932062035,-1.198521124483261,-0.9685620893588558,0.5282195605527162,0.628288161703039,-1.982043482740904,-0.6129807223035959,-1.0464348787002091,-0.794617002843817,0.058836196474232993
3141,-0.1615913216077559,-0.20061779040162878,-0.39763627496852955,0.4281315332301785,-0.4963070878301743,0.15437894044210737,0.33075158312453873,-0.14230187797386154,-0.1379157903263509,0.02860362281217572,-0.49142286165189086,-0.6386447729948437,-0.5716302830188658,-1.198521124483261,-1.002406758837483,0.46790181992420254,0.5338079927936944,-1.982043482740904,-0.6129807223035959,-1.0464348787002091,-0.794617002843817,0.009416884008622157
3142,-0.13044329403231553,-0.16885164342393838,-0.33621482488950405,0.4696085598517221,-0.44642448318733385,0.15437894044210737,0.39649819418727794,-0.047664868270786746,-0.08721817600268353,0.08863999717603595,-0.47587472206831216,-0.6200716924368523,-0.5519106300570594,-1.198521124483261,-1.0656198258068432,0.40812627102368787,0.5691433952565164,-1.982043482740904,-0.5976872737630885,-1.0464348787002091,-0.794617002843817,0.034126540241427576
3143,-0.15053879569388998,-0.16885164342393838,-0.3540899615607617,0.4580871635679599,-0.504961469488527,0.18006830529420703,0.41773659060886636,-0.015312487527871453,-0.04656328718943228,0.10485980171627284,-0.4558463686290899,-0.6184852520700193,-0.5534418817270805,-1.1983917752876823,-1.046961874221443,0.4594415199749903,0.5268883972618311,-1.982043482740904,-0.6086111655777366,-1.065807353154271,-0.7761791284657308,-0.015292772224183264
3144,-0.15053879569388998,-0.15860449923758665,-0.3540899615607617,0.4297268034848534,-0.5037936493129422,0.20683355308520995,0.41773659060886636,-0.015312487527871453,-0.0407554459303963,0.10808096246072027,-0.4511328714031199,-0.6184852520700193,-0.5534418817270805,-1.1983917752876823,-1.0372733575464934,0.4337590578499371,0.5268883972618311,-1.982043482740904,-0.6086111655777366,-1.065807353154271,-0.7761791284657308,-0.015292772224183264
3145,-0.16159132160775597,-0.16987635784257357,-0.37020059379657905,0.4208641909588824,-0.5364926142293193,0.1554548233810104,0.4171906839929379,0.024048449590146435,-0.06003747891039551,0.09906604719333653,-0.5003772112464814,-0.6632289180350761,-0.6009477094391277,-1.2671852448700207,-1.1109313462406951,0.38118184287695006,0.4247382638108943,-2.0588161453396094,-0.6468447869290054,-1.1239247765164564,-0.8038359400328601,-0.08942174092259952
3146,-0.11939076811844954,-0.1473326406325997,-0.300980318286127,0.4314993259900475,-0.5086109075372298,0.23177126792748484,0.4519121285267733,0.05541189293043979,-0.0309982726152162,0.12273795027421738,-0.48224834843392406,-0.6026557282166904,-0.6009477094391277,-1.212858594739027,-1.1594149317082636,0.3840966139372029,0.4247382638108943,-2.0588161453396094,-0.6468447869290054,-1.1239247765164564,-0.8038359400328601,-0.08942174092259952
3147,-0.13546716944770915,-0.1637280713307625,-0.3364948058164248,0.42139594771044075,-0.48688111069866785,0.2063324530786603,0.4238273852310599,0.009773353169691886,-0.07939694977384838,0.1068778896624035,-0.5079935968963031,-0.5705683839336158,-0.5668795164028365,-1.1744874290637857,-1.0912793251114867,0.43553789418214,0.4817148884555132,-2.0588161453396094,-0.630458949207033,-1.1045523020623946,-0.7853980656547739,-0.0647120846897941
3148,-0.13747671961386662,-0.16577750016803292,-0.3364948058164248,0.44931317716724883,-0.4166033608465055,0.22952271199118335,0.4238273852310599,0.009773353169691886,-0.1551892782042665,0.06947403379782653,-0.4526167190895835,-0.5736087347635129,-0.5701075572795512,-1.1959375625543822,-1.152439265855214,0.448351981887371,0.4516855658343466,-2.0588161453396094,-0.6446600085660757,-1.0851798276083329,-0.794617002843817,-0.08942174092259952
3149,-0.16862474718930703,-0.17704935877301975,-0.3742031314087224,0.40071651848317563,-0.39285073263237713,0.2534610933404427,0.38140292973493106,-0.04478405061967058,-0.15373731788950717,0.06051070945781951,-0.48240383226997374,-0.587083197615768,-0.5844138394530216,-1.1959375625543822,-1.1356897315088381,0.4138486800437064,0.41490731754997434,-2.0982739454174197,-0.6610458462880481,-1.0851798276083329,-0.794617002843817,-0.11413139715540518
3150,-0.16862474718930703,-0.17704935877301975,-0.3742031314087224,0.4175554822825203,-0.3541458353844204,0.2534610933404427,0.38140292973493106,-0.04478405061967058,-0.15373731788950717,0.06051070945781951,-0.4807539260509073,-0.5691734458050539,-0.5794839267204287,-1.1745204536893077,-1.1529067594343607,0.43565473303800695,0.42904147343895915,-2.0982739454174197,-0.6577686787436536,-1.065807353154271,-0.794617002843817,-0.11413139715540518
3151,-0.1806820481862517,-0.1893459317966419,-0.3742031314087224,0.4211005272929087,-0.3565648914624176,0.22692506569200777,0.38140292973493106,-0.04478405061967058,-0.21181573047986577,0.031407230877652736,-0.49170796607166517,-0.5715404899263336,-0.5825939128110869,-1.191530263686443,-1.1461658882363224,0.48391878326522786,0.48637309548730145,-2.0982739454174197,-0.6610458462880481,-1.1045523020623946,-0.8038359400328601,-0.08942174092259952
3152,-0.16761997210622828,-0.17602464435438467,-0.3405209132741432,0.4370532298396563,-0.3511845770820443,0.23421453576413553,0.4156644485483426,-0.02523871636412538,-0.17696868292565104,0.05913508002262321,-0.5093443371771356,-0.543614223386876,-0.6086057666245063,-1.1788640199206195,-1.1958724105934186,0.5001265413594044,0.4578847831649917,-2.0982739454174197,-0.6992794676393167,-1.1239247765164564,-0.8499306259780757,-0.1388410533882106
3153,-0.16761997210622828,-0.17602464435438467,-0.3405209132741432,0.4370532298396563,-0.34895320638940913,0.23421453576413553,0.4156644485483426,-0.02523871636412538,-0.17696868292565104,0.05913508002262321,-0.5066512828521669,-0.5562253141952084,-0.6219953781880623,-1.167597860687941,-1.2241184334667892,0.5321344273038993,0.4913426132268123,-2.0982739454174197,-0.7189424729056835,-1.1045523020623946,-0.8499306259780757,-0.1388410533882106
3154,-0.17967727310317294,-0.1883212173780068,-0.3405209132741432,0.4530059323864038,-0.3338132519702192,0.23377974480588928,0.4156644485483426,-0.02523871636412538,-0.17696868292565104,0.05913508002262321,-0.5050040037268796,-0.5587620410588581,-0.6246887048687858,-1.167597860687941,-1.1975289607631385,0.5479919937064901,0.4462986356652423,-2.0474935929217617,-0.6872631866432036,-1.1045523020623946,-0.8130548772219032,-0.18826036585382144
3155,-0.16962952227238573,-0.17807407319165505,-0.29257722861383273,0.46497045929646436,-0.2945452985661769,0.23377974480588928,0.4387335770220319,-0.039139122215884774,-0.172451473057512,0.06762647858221232,-0.5542018201662631,-0.6015674473755318,-0.6701366183055653,-1.1923663384095862,-1.1740576567188308,0.5297129561576183,0.40952038738087004,-2.1304175491598825,-0.7211272512686131,-1.1239247765164564,-0.8499306259780757,-0.21297002208662685
3156,-0.1937441242662751,-0.19242007505254752,-0.29257722861383273,0.4437001892341344,-0.28038547893720983,0.17968617007273788,0.416566522604207,-0.050066573391439516,-0.172451473057512,0.06762647858221232,-0.5508879929191574,-0.5894978164271196,-0.6573218925557565,-1.1685695517350647,-1.2088579774262376,0.468015613658418,0.4801911923065143,-2.1304175491598825,-0.7080185810910352,-1.1045523020623946,-0.8222738144109463,-0.16355070962101603
3157,-0.22087305150940065,-0.22008736435569723,-0.32625944674841206,0.4702880268120468,-0.2910209841077151,0.12368637831323283,0.429011522263476,-0.031884867107211556,-0.2160102825002811,0.028027093443335396,-0.5569922806991011,-0.5894978164271196,-0.6573218925557565,-1.1685695517350647,-1.1766684226852238,0.47346999996593186,0.4801911923065143,-2.1304175491598825,-0.7080185810910352,-1.1045523020623946,-0.8222738144109463,-0.16355070962101603
3158,-0.22589692692479427,-0.2252109364488731,-0.32625944674841206,0.4543353242652995,-0.2770697037958168,0.09556600412825482,0.429011522263476,-0.031884867107211556,-0.2160102825002811,0.028027093443335396,-0.5551100849541589,-0.6260895358101823,-0.6961725293823615,-1.1933380294567102,-1.2103806735520024,0.42302300242767465,0.4434129440221424,-2.2548034978799145,-0.7659152077086707,-1.1432972509705182,-0.8868063747342481,-0.21297002208662685
3159,-0.23795422792173893,-0.247754653658847,-0.32625944674841206,0.48624072935879437,-0.24666467136719564,0.06788042090152331,0.4020933526736835,-0.057775371157218675,-0.2290779253331118,0.011217456895999754,-0.5602868389496717,-0.6260895358101823,-0.6961725293823615,-1.1933380294567102,-1.2382178033366755,0.42935504534264335,0.4434129440221424,-2.2548034978799145,-0.7659152077086707,-1.1432972509705182,-0.8868063747342481,-0.21297002208662685
3160,-0.23795422792173893,-0.247754653658847,-0.32625944674841206,0.493330819379571,-0.256945659698684,0.06788042090152331,0.4020933526736835,-0.057775371157218675,-0.19519885132206916,0.028194486067763837,-0.5701080942266036,-0.610543814642491,-0.679667123856837,-1.1718878959661134,-1.2362857937456682,0.3812172138375276,0.4434129440221424,-2.1829892365891763,-0.7517141483496281,-1.1239247765164564,-0.877587437545205,-0.21297002208662685
3161,-0.2500115289186836,-0.2600512266824691,-0.32625944674841206,0.4587666305282848,-0.2424521771624076,0.045933241749666225,0.39467498613042973,-0.08482680172334715,-0.2416615813943558,0.01208433589260574,-0.6020151791375359,-0.5681349658012385,-0.6346402485871133,-1.174364743738278,-1.236761983992765,0.36029006528527263,0.439735119193705,-2.1912816322129887,-0.7713771536159948,-1.1432972509705182,-0.877587437545205,-0.2376796783194323
3162,-0.22388737675863676,-0.23340865179795453,-0.27598103479430275,0.4672470872021357,-0.20983662797285804,0.045933241749666225,0.427925567757167,-0.041282843666288926,-0.2184302163582125,0.024281422026902047,-0.5924796000399801,-0.49947164875481914,-0.6089444098071787,-1.134488259174987,-1.1911137768064206,0.3498006782251342,0.5392355252175328,-2.1912816322129887,-0.788855380519432,-1.1239247765164564,-0.8499306259780757,-0.2376796783194323
3163,-0.22489215184171552,-0.23443336621658972,-0.2646223032052529,0.4353416821086408,-0.16965110157371352,0.045933241749666225,0.427925567757167,-0.041282843666288926,-0.20487858675379586,0.052604285146159245,-0.6378754839214085,-0.4735112950708877,-0.5813814450198097,-1.0890735818058657,-1.1635260943626429,0.3330590151053078,0.5172850053049652,-2.1912816322129887,-0.8259966126892359,-1.1432972509705182,-0.877587437545205,-0.36122795948345965
3164,-0.23996377808789637,-0.24980408249611732,-0.2646223032052529,0.4486356008975971,-0.1577852144325031,0.0726984895406689,0.46117614938390433,-0.0873513562107856,-0.32103541193451307,-0.008381145525323569,-0.631246419743216,-0.4166991174493428,-0.5210620799471515,-1.0202801122235274,-1.1896122994431195,0.38938743361380906,0.551335045541824,-2.1145089696142834,-0.7866706021565023,-1.0851798276083329,-0.8960253119232912,-0.3365183032506542
3165,-0.2118300757616921,-0.21598850668115654,-0.23094008507067362,0.4530669071605824,-0.18447824701730084,0.0726984895406689,0.4710261573561367,-0.06329745019421909,-0.3907295070429436,-0.06622362280765051,-0.6163099541315593,-0.3417894722381592,-0.4415280359072143,-1.0302542183753733,-1.2522741379266937,0.3689671693182593,0.593501306925939,-2.0811160275309986,-0.7265891971759373,-1.1045523020623946,-0.8591495631671188,-0.3365183032506542
